mouraID;NOME;SEXO;PORTE;CAD PETZ ID;DATA DE NASCIMENTO;PESO;FOTO;UNIDADE PETZ;CIDADE;ESTADO;IDADE (MESES);FILHOTE;ENTRADA
4732663;Dim dim;MALE;Pequeno;7265593;2024-03-01;4.0;https://s3.amazonaws.com/petz-cdm-stg/57c521d6-43c0-4d1c-a4d2-bc59d76a6a4e.jpeg;Petz Santo André;SANTO ANDRE;SP;8;True;2024-11-24
3612495;DINO;MALE;Pequeno;6234188;2018-01-01;6.0;https://s3.amazonaws.com/petz-cdm-stg/a66cec7d-ae73-4f38-90f1-67cdaa3632aa.jpeg;Petz Marginal Tiete;SAO PAULO;SP;82;False;2024-11-24
4740407;DIVA;FEMALE;Pequeno;7275980;2024-08-25;1.0;https://s3.amazonaws.com/petz-cdm-stg/7e2142b9-79ab-496a-8737-4dc5326a6d56.jpeg;Petz Moinhos de Vento;PORTO ALEGRE;RS;2;True;2024-11-24
4711302;Dourada;FEMALE;Pequeno;7236395;2022-10-25;6.0;https://s3.amazonaws.com/petz-cdm-stg/c96057cf-f7ed-4229-93b0-ce9442496ded.jpeg;Petz Vila Isabel;RIO DE JANEIRO;RJ;24;False;2024-11-24
4711223;Draco;MALE;Pequeno;7236316;2024-01-18;4.0;https://s3.amazonaws.com/petz-cdm-stg/02f42140-9731-4771-be73-3a036bf4ad39.jpeg;Petz Vila Isabel;RIO DE JANEIRO;RJ;10;True;2024-11-24
4726234;Dragon Ice Tea;MALE;Pequeno;7257209;2024-04-05;4.0;https://s3.amazonaws.com/petz-cdm-stg/da3cd96d-39ab-460f-885d-14dfdb686819.jpeg;Petz Bandeirantes 24h;SAO PAULO;SP;7;True;2024-11-24
4220420;Duquesa;FEMALE;Pequeno;6554985;2023-02-01;0.0;https://s3.amazonaws.com/petz-cdm-stg/69605247-c60a-43a6-a4ff-e0c7fd0fa564.jpeg;Petz Diadema;DIADEMA;SP;21;False;2024-11-24
4740394;DUQUESA;FEMALE;Pequeno;7275965;2024-08-28;1.0;https://s3.amazonaws.com/petz-cdm-stg/b2486d4c-8fe0-4938-9827-3ebf22fdb968.jpeg;Petz Moinhos de Vento;PORTO ALEGRE;RS;2;True;2024-11-24
4719548;Elanor Brandyfoot;FEMALE;Pequeno;7247927;2023-12-10;4.0;https://s3.amazonaws.com/petz-cdm-stg/0bff4531-d1b9-468c-9688-ba442b4e0d89.jpeg;Petz Anália Franco;SAO PAULO;SP;11;True;2024-11-24
4731661;Elanor Brandyfoot ;FEMALE;Pequeno;7264327;2023-12-10;3.0;https://s3.amazonaws.com/petz-cdm-stg/583ee848-ffa0-4080-b96b-069d69154c6c.jpeg;Petz Augusta;SAO PAULO;SP;11;True;2024-11-24
4740297;Emilia;FEMALE;Pequeno;7275872;2024-04-05;3.0;https://s3.amazonaws.com/petz-cdm-stg/905d939c-4781-4602-b493-490be525e781.jpeg;Petz Washington Luís;SAO PAULO;SP;7;True;2024-11-24
4726303;Escolástica ;FEMALE;Pequeno;7257294;2023-11-01;0.4;https://s3.amazonaws.com/petz-cdm-stg/4484c0a1-8a20-4821-ab90-711a8dddd36c.jpeg;Petz Anália Franco;SAO PAULO;SP;12;False;2024-11-24
4740299;Esther;FEMALE;Pequeno;7275874;2024-08-01;2.0;https://s3.amazonaws.com/petz-cdm-stg/d2c4ba69-b894-4085-a789-bb79afe8dc24.jpeg;Petz Washington Luís;SAO PAULO;SP;3;True;2024-11-24
4706823;Faíska;FEMALE;Pequeno;7230284;2023-12-05;3.0;https://s3.amazonaws.com/petz-cdm-stg/f29da1b8-f4d0-45a7-a006-c7a58cf3e1a4.jpeg;Petz Aldeota;FORTALEZA;CE;11;True;2024-11-24
4369493;Fancy Feast;FEMALE;Pequeno;6809344;2023-07-10;1.0;https://s3.amazonaws.com/petz-cdm-stg/63e95f4f-34bc-4173-8702-1c55ff558b77.jpeg;Petz Morumbi;SAO PAULO;SP;16;False;2024-11-24
4726179;Farinha Láctea;FEMALE;Pequeno;7257143;2024-08-08;1.0;https://s3.amazonaws.com/petz-cdm-stg/e4aaeb39-d7f5-44d9-8931-2c7feeaaf899.jpeg;Petz Bandeirantes 24h;SAO PAULO;SP;3;True;2024-11-24
4726302;Fermina Daza;FEMALE;Pequeno;7257292;2018-02-01;4.0;https://s3.amazonaws.com/petz-cdm-stg/e1fb8b0d-910f-489c-94da-ed2be1b62785.jpeg;Petz Anália Franco;SAO PAULO;SP;81;False;2024-11-24
4729372;Ferrugem ;MALE;Pequeno;7261406;2022-04-06;3.0;https://s3.amazonaws.com/petz-cdm-stg/d8d897bf-59ab-4e11-8344-aa0b809ab1bf.jpeg;Petz João Firmino;SAO BERNARDO DO CAMPO;SP;31;False;2024-11-24
4723599;FERRUGINHA;FEMALE;Pequeno;7253653;2024-08-10;1.0;https://s3.amazonaws.com/petz-cdm-stg/95b93367-94a2-4d4d-8e79-30441ef010ff.jpeg;Petz Maringá;MARINGA;PR;3;True;2024-11-24
4739151;FETTUCCINE;MALE;Pequeno;7274442;2024-09-06;1.0;https://s3.amazonaws.com/petz-cdm-stg/2e90147d-27ed-4a70-a225-b94aa658fc6b.jpeg;Petz Carrefour São Caetano;SAO CAETANO DO SUL;SP;2;True;2024-11-24
